,country,amount,success,PSP,3D_secured,card,minute,hour,day,month,year,weekday,transaction_id,fee,fee_sum,transaction_count
30762,2,426,0,3,0,1,46,6,5,2,2019,1,37302,0.5,2.5,2
30763,2,426,0,3,0,1,46,6,5,2,2019,1,37302,2.0,2.5,2
30764,2,239,0,3,0,0,47,6,5,2,2019,1,24693,1.0,1.0,1
30765,1,188,1,3,1,1,51,6,5,2,2019,1,17025,,0.0,1
30766,1,203,0,3,0,1,54,6,5,2,2019,1,19325,0.5,1.5,2
30767,1,203,0,3,0,1,54,6,5,2,2019,1,19325,1.0,1.5,2
30768,1,203,1,3,0,1,55,6,5,2,2019,1,19327,,0.0,1
30769,2,169,1,3,0,1,56,6,5,2,2019,1,14301,,0.0,1
30770,0,258,0,3,0,0,2,7,5,2,2019,1,27008,2.0,2.0,2
30771,0,258,1,1,0,0,2,7,5,2,2019,1,27008,,2.0,2
30772,1,134,0,3,0,2,4,7,5,2,2019,1,9564,1.0,1.0,1
30773,1,134,0,3,0,2,5,7,5,2,2019,1,9565,0.5,3.5,3
30774,1,134,0,3,0,2,5,7,5,2,2019,1,9565,2.0,3.5,3
30775,1,134,0,3,0,2,5,7,5,2,2019,1,9565,1.0,3.5,3
30776,1,134,1,3,0,2,6,7,5,2,2019,1,9566,,0.5,2
30777,0,316,0,3,0,1,9,7,5,2,2019,1,32967,1.0,3.0,3
30778,0,316,0,3,0,1,10,7,5,2,2019,1,32970,1.0,1.5,2
30779,1,155,1,0,1,1,11,7,5,2,2019,1,12249,,0.0,1
30780,1,325,0,2,0,1,14,7,5,2,2019,1,33677,0.5,2.5,2
30781,1,325,0,3,0,1,14,7,5,2,2019,1,33677,2.0,2.5,2
30782,1,325,0,2,0,1,15,7,5,2,2019,1,33679,5.0,7.0,2
30783,1,325,0,0,0,1,15,7,5,2,2019,1,33679,2.0,7.0,2
30784,1,325,0,3,0,1,16,7,5,2,2019,1,33681,2.0,3.0,2
30785,1,325,0,3,0,1,16,7,5,2,2019,1,33681,1.0,3.0,2
30786,1,297,0,3,0,1,18,7,5,2,2019,1,31399,1.0,1.0,2
30787,1,297,1,3,0,1,18,7,5,2,2019,1,31399,,1.0,2
30788,2,400,0,2,0,2,20,7,5,2,2019,1,36885,0.5,0.5,1
30789,2,400,0,2,0,2,21,7,5,2,2019,1,36886,2.0,2.0,1
30790,2,400,0,3,0,2,22,7,5,2,2019,1,36887,1.0,2.0,2
30791,2,400,0,3,0,2,22,7,5,2,2019,1,36887,1.0,2.0,2
30792,0,266,0,3,1,1,25,7,5,2,2019,1,27979,1.0,2.0,2
30793,0,266,0,3,1,1,25,7,5,2,2019,1,27979,1.0,2.0,2
30794,0,266,0,2,1,1,26,7,5,2,2019,1,27981,2.0,2.0,1
30795,0,266,1,2,1,1,27,7,5,2,2019,1,27982,,0.0,1
30796,1,125,0,1,0,2,30,7,5,2,2019,1,8466,2.0,2.0,1
30797,1,125,0,3,0,2,31,7,5,2,2019,1,8468,2.0,2.5,2
30798,1,125,0,1,0,2,31,7,5,2,2019,1,8468,0.5,2.5,2
30799,0,99,0,3,0,2,33,7,5,2,2019,1,5824,1.0,1.0,1
30800,0,99,0,3,0,2,34,7,5,2,2019,1,5825,0.5,2.5,2
30801,0,99,0,3,0,2,34,7,5,2,2019,1,5825,2.0,2.5,2
30802,0,197,0,3,0,2,37,7,5,2,2019,1,18271,0.5,2.5,2
30803,0,197,0,3,0,2,37,7,5,2,2019,1,18271,2.0,2.5,2
30804,0,197,0,1,0,2,38,7,5,2,2019,1,18272,1.0,2.0,2
30805,0,197,0,3,0,2,38,7,5,2,2019,1,18272,1.0,2.0,2
30806,1,30,1,1,0,2,41,7,5,2,2019,1,965,,0.0,1
30807,1,141,0,2,0,1,43,7,5,2,2019,1,10469,2.0,2.0,1
30808,1,225,0,3,1,2,46,7,5,2,2019,1,22633,1.0,1.0,1
30809,1,225,0,1,1,2,47,7,5,2,2019,1,22634,1.0,1.0,2
30810,1,225,1,3,1,2,47,7,5,2,2019,1,22634,,1.0,2
30811,2,325,0,3,0,1,48,7,5,2,2019,1,33720,1.0,1.0,1
30812,1,91,0,3,0,0,51,7,5,2,2019,1,5211,1.0,1.0,1
30813,1,354,1,1,0,1,53,7,5,2,2019,1,35365,,0.0,1
30814,0,150,0,0,0,1,56,7,5,2,2019,1,11566,0.5,0.5,1
30815,1,73,0,3,0,0,58,7,5,2,2019,1,3803,1.0,6.0,2
30816,1,73,0,2,0,0,58,7,5,2,2019,1,3803,5.0,6.0,2
30817,1,73,0,3,0,0,59,7,5,2,2019,1,3805,0.5,2.0,3
30818,1,73,0,3,0,0,59,7,5,2,2019,1,3805,1.0,2.0,3
30819,1,73,0,3,0,0,59,7,5,2,2019,1,3805,0.5,2.0,3
30820,1,73,0,3,0,0,0,8,5,2,2019,1,3768,0.5,0.5,1
30821,2,145,0,2,0,1,2,8,5,2,2019,1,10968,1.0,1.0,1
30822,0,207,0,2,1,2,5,8,5,2,2019,1,19845,0.5,0.5,1
30823,0,207,0,1,1,2,6,8,5,2,2019,1,19846,1.0,1.0,1
30824,1,199,0,2,0,1,11,8,5,2,2019,1,18606,1.0,1.5,2
30825,1,199,0,1,0,1,12,8,5,2,2019,1,18611,1.0,1.5,2
30826,1,199,0,3,0,1,12,8,5,2,2019,1,18611,0.5,1.5,2
30827,1,199,1,3,0,1,13,8,5,2,2019,1,18614,,1.0,2
30828,1,375,0,2,0,2,15,8,5,2,2019,1,36164,1.0,1.0,1
30829,2,212,0,3,0,1,17,8,5,2,2019,1,20751,2.0,2.0,1
30830,2,268,0,3,0,1,18,8,5,2,2019,1,28344,2.0,2.0,1
30831,0,107,0,1,0,1,23,8,5,2,2019,1,6592,1.0,1.0,1
30832,2,346,0,1,0,2,27,8,5,2,2019,1,35017,1.0,2.0,2
30833,2,346,0,1,0,2,27,8,5,2,2019,1,35017,1.0,2.0,2
30834,1,160,0,0,0,1,32,8,5,2,2019,1,12936,1.0,1.0,1
30835,1,389,0,3,0,2,35,8,5,2,2019,1,36624,5.0,5.0,1
30836,1,389,0,3,0,2,36,8,5,2,2019,1,36627,1.0,1.0,1
30837,1,214,0,3,1,1,38,8,5,2,2019,1,21014,0.5,2.5,3
30838,1,214,0,3,1,1,38,8,5,2,2019,1,21014,1.0,2.5,3
30839,1,214,0,2,1,1,38,8,5,2,2019,1,21014,1.0,2.5,3
30840,0,20,0,1,1,1,41,8,5,2,2019,1,436,1.0,1.0,1
30841,0,297,0,3,0,0,42,8,5,2,2019,1,31366,1.0,1.0,1
30842,0,297,1,0,0,0,43,8,5,2,2019,1,31367,,0.0,1
30843,1,50,0,3,0,2,44,8,5,2,2019,1,2555,1.0,1.0,1
30844,1,50,1,3,0,2,45,8,5,2,2019,1,2556,,0.0,1
30845,1,200,0,2,0,2,46,8,5,2,2019,1,18846,2.0,3.0,2
30846,1,200,0,3,0,2,46,8,5,2,2019,1,18846,1.0,3.0,2
30847,0,137,1,3,1,1,47,8,5,2,2019,1,9937,,0.0,1
30848,2,310,0,3,1,1,52,8,5,2,2019,1,32629,1.0,1.0,1
30849,2,310,1,3,1,1,53,8,5,2,2019,1,32630,,0.0,1
30850,1,202,0,2,0,1,54,8,5,2,2019,1,19176,1.0,1.0,1
30851,1,202,0,2,0,1,55,8,5,2,2019,1,19182,0.5,0.5,1
30852,1,163,0,1,0,1,57,8,5,2,2019,1,13404,2.0,2.0,1
30853,0,190,0,3,0,2,58,8,5,2,2019,1,17216,1.0,4.5,4
30854,0,190,0,3,0,2,58,8,5,2,2019,1,17216,1.0,4.5,4
30855,0,190,0,3,0,2,58,8,5,2,2019,1,17216,2.0,4.5,4
30856,0,190,0,2,0,2,58,8,5,2,2019,1,17216,0.5,4.5,4
30857,0,190,0,2,0,2,59,8,5,2,2019,1,17217,1.0,1.0,1
30858,0,268,0,3,0,2,1,9,5,2,2019,1,28232,1.0,2.0,2
30859,0,268,0,2,0,2,1,9,5,2,2019,1,28232,1.0,2.0,2
30860,1,428,0,3,0,1,3,9,5,2,2019,1,37313,2.0,2.5,2
30861,1,428,0,3,0,1,3,9,5,2,2019,1,37313,0.5,2.5,2
30862,1,234,0,1,0,1,4,9,5,2,2019,1,23892,0.5,0.5,1
30863,1,234,0,3,0,1,5,9,5,2,2019,1,23895,2.0,2.0,1
30864,1,234,0,3,0,1,6,9,5,2,2019,1,23898,0.5,0.5,1
30865,1,215,0,3,0,1,9,9,5,2,2019,1,21116,2.0,2.0,1
30866,1,215,0,3,0,1,10,9,5,2,2019,1,21117,0.5,0.5,1
30867,1,215,0,3,0,1,11,9,5,2,2019,1,21119,1.0,3.0,2
30868,1,215,0,3,0,1,11,9,5,2,2019,1,21119,2.0,3.0,2
30869,1,334,0,3,0,1,12,9,5,2,2019,1,34294,2.0,2.0,1
30870,1,334,0,1,0,1,13,9,5,2,2019,1,34296,1.0,1.0,1
30871,1,334,0,3,0,1,14,9,5,2,2019,1,34297,1.0,1.0,2
30872,1,334,1,1,0,1,14,9,5,2,2019,1,34297,,1.0,2
30873,0,373,0,3,0,1,15,9,5,2,2019,1,36098,0.5,0.5,1
30874,0,373,0,2,0,1,16,9,5,2,2019,1,36100,2.0,4.0,2
30875,0,373,0,3,0,1,16,9,5,2,2019,1,36100,2.0,4.0,2
30876,1,154,0,1,0,1,20,9,5,2,2019,1,12115,1.0,1.0,1
30877,1,176,0,2,0,0,22,9,5,2,2019,1,15257,1.0,1.0,1
30878,1,101,0,3,0,0,23,9,5,2,2019,1,6054,1.0,1.5,2
30879,1,101,0,2,0,0,23,9,5,2,2019,1,6054,0.5,1.5,2
30880,1,101,0,1,0,0,24,9,5,2,2019,1,6056,1.0,2.5,3
30881,1,101,0,2,0,0,24,9,5,2,2019,1,6056,0.5,2.5,3
30882,1,101,0,2,0,0,24,9,5,2,2019,1,6056,1.0,2.5,3
30883,1,101,0,3,0,0,25,9,5,2,2019,1,6058,5.0,5.0,1
30884,1,160,0,1,0,0,28,9,5,2,2019,1,12930,0.5,0.5,1
30885,1,102,0,3,0,1,29,9,5,2,2019,1,6165,1.0,1.0,1
30886,1,102,1,3,0,1,30,9,5,2,2019,1,6168,,0.0,1
30887,2,119,0,2,0,2,31,9,5,2,2019,1,7844,1.0,3.0,2
30888,2,119,0,0,0,2,31,9,5,2,2019,1,7844,2.0,3.0,2
30889,2,119,0,2,0,2,32,9,5,2,2019,1,7845,0.5,0.5,1
30890,1,290,0,3,1,1,33,9,5,2,2019,1,30737,0.5,0.5,1
30891,1,290,0,3,1,1,34,9,5,2,2019,1,30738,1.0,4.0,3
30892,1,290,0,2,1,1,34,9,5,2,2019,1,30738,1.0,4.0,3
30893,1,290,0,3,1,1,34,9,5,2,2019,1,30738,2.0,4.0,3
30894,1,290,0,3,1,1,35,9,5,2,2019,1,30739,0.5,0.5,1
30895,0,13,0,3,1,1,38,9,5,2,2019,1,197,1.0,1.0,1
30896,1,133,1,0,1,2,40,9,5,2,2019,1,9480,,0.0,1
30897,1,202,1,1,1,0,45,9,5,2,2019,1,19161,,0.0,1
30898,0,223,0,3,0,1,48,9,5,2,2019,1,22285,0.5,0.5,1
30899,1,318,0,2,1,0,49,9,5,2,2019,1,33190,0.5,0.5,1
30900,1,235,0,1,0,1,51,9,5,2,2019,1,24095,1.0,1.0,1
30901,1,235,0,3,0,1,52,9,5,2,2019,1,24097,0.5,0.5,1
30902,1,175,0,1,0,2,55,9,5,2,2019,1,15164,2.0,2.0,1
30903,1,175,1,3,0,2,56,9,5,2,2019,1,15165,,0.0,1
30904,0,235,0,3,0,1,59,9,5,2,2019,1,24031,1.0,1.5,2
30905,0,235,0,3,0,1,59,9,5,2,2019,1,24031,0.5,1.5,2
30906,1,138,0,2,1,1,1,10,5,2,2019,1,10051,1.0,1.0,1
30907,2,274,0,1,0,1,3,10,5,2,2019,1,29036,1.0,1.0,1
30908,1,306,0,3,0,1,5,10,5,2,2019,1,32225,0.5,3.5,4
30909,1,306,0,3,0,1,5,10,5,2,2019,1,32225,1.0,3.5,4
30910,1,306,0,2,0,1,5,10,5,2,2019,1,32225,1.0,3.5,4
30911,1,306,0,2,0,1,5,10,5,2,2019,1,32225,1.0,3.5,4
30912,1,306,0,0,0,1,6,10,5,2,2019,1,32226,0.5,0.5,1
30913,1,196,0,3,0,0,8,10,5,2,2019,1,18156,1.0,1.0,1
30914,1,141,0,3,0,1,10,10,5,2,2019,1,10427,1.0,1.0,1
30915,1,276,0,2,0,1,12,10,5,2,2019,1,29223,5.0,5.0,2
30916,1,276,1,3,0,1,12,10,5,2,2019,1,29223,,5.0,2
30917,2,158,0,3,0,0,13,10,5,2,2019,1,12730,0.5,0.5,1
30918,2,158,1,3,0,0,14,10,5,2,2019,1,12731,,0.0,1
30919,1,285,1,0,0,0,15,10,5,2,2019,1,30233,,0.0,1
30920,1,193,0,3,0,1,16,10,5,2,2019,1,17736,2.0,2.0,1
30921,1,258,1,3,1,1,20,10,5,2,2019,1,27075,,0.0,1
30922,1,181,1,3,0,1,22,10,5,2,2019,1,15927,,0.0,1
30923,0,51,0,3,0,2,24,10,5,2,2019,1,2606,2.0,2.5,2
30924,0,51,0,3,0,2,24,10,5,2,2019,1,2606,0.5,2.5,2
30925,0,51,1,3,0,2,25,10,5,2,2019,1,2607,,0.0,1
30926,1,32,0,2,0,1,26,10,5,2,2019,1,1074,2.0,2.0,1
30927,1,321,0,2,0,2,28,10,5,2,2019,1,33408,1.0,1.0,1
30928,1,203,0,3,0,2,29,10,5,2,2019,1,19283,1.0,1.0,1
30929,1,203,0,2,0,2,30,10,5,2,2019,1,19285,0.5,0.5,2
30930,1,203,1,2,0,2,30,10,5,2,2019,1,19285,,0.5,2
30931,0,47,0,2,0,0,32,10,5,2,2019,1,2220,1.0,1.0,1
30932,0,47,0,3,0,0,33,10,5,2,2019,1,2221,1.0,4.0,4
30933,0,47,0,3,0,0,33,10,5,2,2019,1,2221,1.0,4.0,4
30934,0,47,0,2,0,0,33,10,5,2,2019,1,2221,2.0,4.0,4
30935,0,47,1,3,0,0,33,10,5,2,2019,1,2221,,4.0,4
30936,1,169,0,3,1,1,38,10,5,2,2019,1,14254,0.5,0.5,1
30937,1,169,0,2,1,1,39,10,5,2,2019,1,14256,1.0,2.0,2
30938,1,169,0,2,1,1,39,10,5,2,2019,1,14256,1.0,2.0,2
30939,1,169,0,3,1,1,40,10,5,2,2019,1,14260,1.0,1.0,1
30940,1,216,0,0,0,1,45,10,5,2,2019,1,21318,1.0,1.5,2
30941,1,216,0,3,0,1,46,10,5,2,2019,1,21320,1.0,3.0,4
30942,1,216,0,2,0,1,46,10,5,2,2019,1,21320,0.5,3.0,4
30943,1,216,0,1,0,1,47,10,5,2,2019,1,21323,1.0,2.5,4
30944,1,120,0,2,0,0,48,10,5,2,2019,1,7937,1.0,1.0,2
30945,1,120,1,3,0,0,48,10,5,2,2019,1,7937,,1.0,2
30946,0,169,0,0,0,2,49,10,5,2,2019,1,14197,0.5,0.5,1
30947,2,45,1,0,1,0,52,10,5,2,2019,1,2128,,0.0,1
30948,1,61,1,3,0,1,58,10,5,2,2019,1,3131,,0.0,1
30949,1,135,0,1,0,2,0,11,5,2,2019,1,9680,0.5,0.5,1
30950,1,178,0,2,0,1,5,11,5,2,2019,1,15498,0.5,0.5,1
30951,1,178,0,3,0,1,6,11,5,2,2019,1,15500,1.0,2.5,3
30952,1,178,0,2,0,1,6,11,5,2,2019,1,15500,1.0,2.5,3
30953,1,178,0,1,0,1,6,11,5,2,2019,1,15500,0.5,2.5,3
30954,1,262,0,1,0,2,9,11,5,2,2019,1,27512,2.0,2.5,2
30955,1,262,0,3,0,2,9,11,5,2,2019,1,27512,0.5,2.5,2
30956,1,98,0,3,1,1,11,11,5,2,2019,1,5746,1.0,1.0,1
30957,1,199,0,3,1,1,13,11,5,2,2019,1,18614,1.0,1.0,2
30958,1,199,0,3,1,1,14,11,5,2,2019,1,18618,0.5,1.0,2
30959,1,199,0,3,1,1,14,11,5,2,2019,1,18618,0.5,1.0,2
30960,1,199,1,3,1,1,15,11,5,2,2019,1,18621,,0.0,1
30961,2,181,0,0,0,2,16,11,5,2,2019,1,15979,1.0,1.0,1
30962,2,181,0,3,0,2,17,11,5,2,2019,1,15981,2.0,2.5,2
30963,2,181,0,2,0,2,17,11,5,2,2019,1,15981,0.5,2.5,2
30964,0,120,0,3,1,1,19,11,5,2,2019,1,7870,1.0,2.0,2
30965,0,120,0,0,1,1,19,11,5,2,2019,1,7870,1.0,2.0,2
30966,0,120,1,3,1,1,20,11,5,2,2019,1,7871,,0.0,1
30967,1,11,0,3,1,1,21,11,5,2,2019,1,150,1.0,1.0,1
30968,2,204,0,1,0,1,25,11,5,2,2019,1,19495,0.5,1.5,2
30969,2,204,0,3,0,1,25,11,5,2,2019,1,19495,1.0,1.5,2
30970,1,157,0,1,0,1,28,11,5,2,2019,1,12534,0.5,0.5,1
30971,1,44,1,3,0,0,30,11,5,2,2019,1,1983,,0.0,1
30972,0,156,1,3,0,0,31,11,5,2,2019,1,12350,,0.0,1
30973,1,211,0,2,1,1,32,11,5,2,2019,1,20560,1.0,1.0,1
30974,1,216,0,2,0,2,33,11,5,2,2019,1,21298,2.0,2.0,1
30975,1,216,0,3,0,2,34,11,5,2,2019,1,21304,2.0,2.0,1
30976,1,216,0,3,0,2,35,11,5,2,2019,1,21307,2.0,2.0,1
30977,1,209,0,3,0,1,37,11,5,2,2019,1,20258,1.0,1.0,1
30978,0,237,0,1,1,1,38,11,5,2,2019,1,24313,1.0,3.0,2
30979,0,237,0,1,1,1,38,11,5,2,2019,1,24313,2.0,3.0,2
30980,2,122,0,3,1,1,41,11,5,2,2019,1,8192,5.0,5.0,1
30981,1,68,1,3,0,2,43,11,5,2,2019,1,3480,,0.0,1
30982,1,268,0,2,0,1,47,11,5,2,2019,1,28314,2.0,2.0,1
30983,0,227,0,1,0,1,48,11,5,2,2019,1,22831,1.0,1.0,1
30984,1,227,0,2,0,1,51,11,5,2,2019,1,22927,1.0,4.0,4
30985,1,227,0,3,0,1,51,11,5,2,2019,1,22927,1.0,4.0,4
30986,1,227,0,1,0,1,51,11,5,2,2019,1,22927,1.0,4.0,4
30987,1,227,0,3,0,1,51,11,5,2,2019,1,22927,1.0,4.0,4
30988,1,72,0,1,1,0,54,11,5,2,2019,1,3734,2.0,2.0,1
30989,1,72,1,3,1,0,55,11,5,2,2019,1,3736,,0.0,1
30990,1,241,0,3,1,1,57,11,5,2,2019,1,24910,1.0,1.0,1
30991,1,241,1,2,1,1,58,11,5,2,2019,1,24912,,0.0,1
30992,1,207,0,3,0,1,0,12,5,2,2019,1,19875,2.0,2.0,1
30993,1,207,0,3,0,1,1,12,5,2,2019,1,19879,2.0,2.0,1
30994,1,207,0,2,0,1,2,12,5,2,2019,1,19881,1.0,1.0,1
30995,1,236,0,1,0,1,4,12,5,2,2019,1,24167,1.0,1.5,2
30996,1,236,0,1,0,1,4,12,5,2,2019,1,24167,0.5,1.5,2
30997,1,236,0,3,0,1,5,12,5,2,2019,1,24170,1.0,1.0,1
30998,1,236,1,0,0,1,6,12,5,2,2019,1,24172,,0.0,1
30999,1,255,0,2,0,1,9,12,5,2,2019,1,26662,2.0,2.5,2
31000,1,255,0,3,0,1,9,12,5,2,2019,1,26662,0.5,2.5,2
31001,2,139,0,2,0,0,10,12,5,2,2019,1,10253,1.0,1.0,1
31002,1,148,0,3,0,2,12,12,5,2,2019,1,11271,1.0,1.0,1
31003,1,148,0,3,0,2,13,12,5,2,2019,1,11274,0.5,0.5,1
31004,1,148,1,3,0,2,14,12,5,2,2019,1,11277,,0.0,1
31005,1,95,0,3,0,2,15,12,5,2,2019,1,5499,1.0,1.0,1
31006,1,95,0,2,0,2,16,12,5,2,2019,1,5502,0.5,0.5,1
31007,1,31,1,0,1,1,20,12,5,2,2019,1,1028,,0.0,1
31008,1,86,0,2,0,2,21,12,5,2,2019,1,4726,1.0,1.0,1
31009,0,357,1,2,0,2,23,12,5,2,2019,1,35485,,0.0,1
31010,1,212,1,1,0,1,24,12,5,2,2019,1,20695,,0.0,1
31011,1,98,0,2,1,1,27,12,5,2,2019,1,5764,0.5,0.5,1
31012,2,99,0,3,0,1,28,12,5,2,2019,1,5892,2.0,2.0,1
31013,0,273,0,3,0,1,32,12,5,2,2019,1,28852,2.0,2.0,1
31014,1,333,0,3,0,2,33,12,5,2,2019,1,34218,0.5,0.5,1
31015,2,274,0,3,1,2,35,12,5,2,2019,1,29048,1.0,1.0,1
31016,1,15,0,2,0,1,37,12,5,2,2019,1,271,1.0,1.0,1
31017,1,15,0,2,0,1,38,12,5,2,2019,1,272,1.0,2.0,2
31018,1,15,0,1,0,1,38,12,5,2,2019,1,272,1.0,2.0,2
31019,1,243,0,1,1,1,41,12,5,2,2019,1,25178,1.0,1.0,1
31020,1,243,0,2,1,1,42,12,5,2,2019,1,25179,0.5,0.5,1
31021,2,399,0,1,0,1,43,12,5,2,2019,1,36857,2.0,3.0,2
31022,2,399,0,3,0,1,43,12,5,2,2019,1,36857,1.0,3.0,2
31023,2,399,0,3,0,1,44,12,5,2,2019,1,36858,0.5,1.5,2
31024,2,399,0,3,0,1,44,12,5,2,2019,1,36858,1.0,1.5,2
31025,2,399,1,1,0,1,45,12,5,2,2019,1,36859,,0.0,1
31026,1,173,0,3,0,0,46,12,5,2,2019,1,14847,1.0,1.0,1
31027,1,173,1,3,0,0,47,12,5,2,2019,1,14849,,0.0,1
31028,1,112,0,1,0,1,48,12,5,2,2019,1,7129,1.0,1.0,1
31029,1,90,1,0,1,0,51,12,5,2,2019,1,5133,,0.0,1
31030,2,175,0,1,0,0,54,12,5,2,2019,1,15195,2.0,2.0,1
31031,2,175,1,3,0,0,55,12,5,2,2019,1,15198,,0.0,1
31032,0,318,0,3,0,0,56,12,5,2,2019,1,33142,2.0,4.0,2
31033,0,318,0,3,0,0,56,12,5,2,2019,1,33142,2.0,4.0,2
31034,0,318,0,3,0,0,57,12,5,2,2019,1,33143,0.5,1.5,2
31035,0,318,0,3,0,0,57,12,5,2,2019,1,33143,1.0,1.5,2
31036,1,235,0,1,0,0,59,12,5,2,2019,1,24102,2.0,3.0,2
31037,1,235,0,1,0,0,59,12,5,2,2019,1,24102,1.0,3.0,2
31038,1,235,0,3,0,0,0,13,5,2,2019,1,24034,1.0,1.5,2
31039,1,235,0,3,0,0,0,13,5,2,2019,1,24034,0.5,1.5,2
31040,1,146,1,1,0,1,2,13,5,2,2019,1,11017,,0.0,1
31041,2,205,0,3,1,0,4,13,5,2,2019,1,19662,1.0,1.0,1
31042,2,205,0,3,1,0,5,13,5,2,2019,1,19663,1.0,1.0,1
31043,0,99,0,2,0,0,8,13,5,2,2019,1,5816,0.5,0.5,1
31044,2,147,0,2,1,2,10,13,5,2,2019,1,11222,1.0,2.0,2
31045,2,147,0,3,1,2,10,13,5,2,2019,1,11222,1.0,2.0,2
31046,2,147,0,3,1,2,11,13,5,2,2019,1,11223,0.5,1.5,2
31047,2,147,0,2,1,2,11,13,5,2,2019,1,11223,1.0,1.5,2
31048,2,210,0,0,0,1,14,13,5,2,2019,1,20461,1.0,3.0,3
31049,2,210,0,2,0,1,14,13,5,2,2019,1,20461,1.0,3.0,3
31050,2,210,0,2,0,1,14,13,5,2,2019,1,20461,1.0,3.0,3
31051,1,192,1,3,1,0,17,13,5,2,2019,1,17568,,0.0,1
31052,1,31,1,3,1,0,19,13,5,2,2019,1,1027,,0.0,1
31053,1,135,0,2,0,1,24,13,5,2,2019,1,9729,0.5,1.0,2
31054,1,135,0,3,0,1,24,13,5,2,2019,1,9729,0.5,1.0,2
31055,1,194,0,3,0,0,26,13,5,2,2019,1,17894,2.0,2.0,1
31056,1,194,0,2,0,0,27,13,5,2,2019,1,17895,1.0,3.0,2
31057,1,194,0,2,0,0,27,13,5,2,2019,1,17895,2.0,3.0,2
31058,1,194,0,2,0,0,28,13,5,2,2019,1,17896,2.0,4.0,3
31059,1,194,0,3,0,0,28,13,5,2,2019,1,17896,1.0,4.0,3
31060,1,194,0,3,0,0,28,13,5,2,2019,1,17896,1.0,4.0,3
31061,1,194,1,1,0,0,29,13,5,2,2019,1,17898,,0.0,1
31062,2,180,1,3,1,1,32,13,5,2,2019,1,15872,,0.0,1
31063,0,388,1,3,1,1,34,13,5,2,2019,1,36588,,0.0,1
31064,0,275,0,2,0,1,36,13,5,2,2019,1,29063,2.0,2.0,1
31065,0,222,0,2,0,1,39,13,5,2,2019,1,22137,1.0,1.0,1
31066,0,222,0,3,0,1,40,13,5,2,2019,1,22139,0.5,1.5,3
31067,0,222,0,1,0,1,40,13,5,2,2019,1,22139,0.5,1.5,3
31068,0,222,0,1,0,1,40,13,5,2,2019,1,22139,0.5,1.5,3
31069,1,194,0,2,0,2,42,13,5,2,2019,1,17915,0.5,0.5,1
31070,1,387,0,3,0,2,43,13,5,2,2019,1,36573,1.0,1.0,1
31071,2,227,0,1,0,1,46,13,5,2,2019,1,22964,1.0,1.0,1
31072,1,94,0,3,1,1,48,13,5,2,2019,1,5454,2.0,2.0,1
31073,1,267,1,3,1,1,50,13,5,2,2019,1,28196,,0.0,1
31074,1,69,1,3,0,1,51,13,5,2,2019,1,3552,,0.0,1
31075,2,284,0,3,0,2,52,13,5,2,2019,1,30190,0.5,0.5,1
31076,2,284,1,2,0,2,53,13,5,2,2019,1,30191,,0.0,1
31077,1,25,1,3,1,1,56,13,5,2,2019,1,680,,0.0,1
31078,2,213,0,3,0,1,0,14,5,2,2019,1,20903,0.5,1.5,2
31079,2,213,0,3,0,1,0,14,5,2,2019,1,20903,1.0,1.5,2
31080,2,176,0,0,0,2,2,14,5,2,2019,1,15294,2.0,2.0,2
31081,2,176,1,3,0,2,2,14,5,2,2019,1,15294,,2.0,2
31082,1,229,0,0,0,1,5,14,5,2,2019,1,23134,1.0,1.0,1
31083,1,229,1,2,0,1,6,14,5,2,2019,1,23136,,0.0,1
31084,0,316,0,1,1,1,7,14,5,2,2019,1,32965,2.0,4.0,2
31085,0,316,0,2,1,1,7,14,5,2,2019,1,32965,2.0,4.0,2
31086,0,316,0,3,1,1,8,14,5,2,2019,1,32966,5.0,7.0,3
31087,0,316,0,3,1,1,8,14,5,2,2019,1,32966,1.0,7.0,3
31088,0,316,0,3,1,1,8,14,5,2,2019,1,32966,1.0,7.0,3
31089,0,316,0,1,1,1,9,14,5,2,2019,1,32967,1.0,3.0,3
31090,0,316,0,2,1,1,9,14,5,2,2019,1,32967,1.0,3.0,3
31091,0,316,0,3,1,1,10,14,5,2,2019,1,32970,0.5,1.5,2
31092,0,316,0,3,1,1,11,14,5,2,2019,1,32971,0.5,0.5,1
31093,1,241,1,1,0,1,12,14,5,2,2019,1,24864,,0.0,1
31094,1,268,1,2,0,1,16,14,5,2,2019,1,28275,,0.0,1
31095,2,246,0,3,0,1,17,14,5,2,2019,1,25594,1.0,1.0,1
31096,2,246,1,1,0,1,18,14,5,2,2019,1,25597,,0.0,1
31097,1,197,0,2,1,1,19,14,5,2,2019,1,18323,1.0,1.0,1
31098,1,197,0,3,1,1,20,14,5,2,2019,1,18324,1.0,1.0,2
31099,1,197,1,3,1,1,20,14,5,2,2019,1,18324,,1.0,2
31100,1,208,0,3,1,1,23,14,5,2,2019,1,20071,2.0,3.0,2
31101,1,208,0,1,1,1,23,14,5,2,2019,1,20071,1.0,3.0,2
31102,1,219,0,3,0,1,27,14,5,2,2019,1,21722,1.0,1.0,1
31103,1,126,0,2,1,1,29,14,5,2,2019,1,8599,0.5,0.5,1
31104,1,206,1,1,0,1,31,14,5,2,2019,1,19785,,0.0,1
31105,0,100,0,1,0,2,34,14,5,2,2019,1,5920,1.0,3.0,3
31106,0,100,0,3,0,2,34,14,5,2,2019,1,5920,1.0,3.0,3
